Titre,Type,Date,CVE,CVSS Score,Base Severity,Type CWE,EPSS Score,Lien,Description,Éditeur,Produit,Versions Affectées
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,TN-4900 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDR-8010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDR-G9004 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDR-G9010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDF-G1002-BP Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,NAT-102 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,OnCell G4302-LTE4 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,TN-4900 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDR-8010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDR-G9004 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDR-G9010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,EDF-G1002-BP Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,NAT-102 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,OnCell G4302-LTE4 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9140,Non disponible,Non disponible,CWE-78,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a critical vulnerability, CVE-2024-9140. This vulnerability allows OS command injection due to improperly restricted commands, potentially enabling attackers to execute arbitrary code. This poses a significant risk to the system’s security and functionality.",Moxa,TN-4900 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-810 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-8010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G902 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G903 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G9004 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G9010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDF-G1002-BP Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,NAT-102 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,OnCell G4302-LTE4 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,TN-4900 Series,1.0
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),Avis,"Fri, 03 Jan 2025 13:12:48 +0000",CVE-2024-37370,Non disponible,Non disponible,Non disponible,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"In MIT Kerberos 5 (aka krb5) before 1.21.3, an attacker can modify the plaintext Extra Count field of a confidential GSS krb5 wrap token, causing the unwrapped token to appear truncated to the application.",n/a,n/a,n/a
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),Avis,"Fri, 03 Jan 2025 13:12:48 +0000",CVE-2023-21938,3.7,LOW,Non disponible,0.000490000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries).  Supported versions that are affected are Oracle Java SE: 8u361, 8u361-perf, 11.0.18, 17.0.6, 20; Oracle GraalVM Enterprise Edition: 20.3.8, 21.3.4 and  22.3.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 3.7 (Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).",Oracle Corporation,Java SE JDK and JRE,"Oracle Java SE:8u361, Oracle Java SE:8u361-perf, Oracle Java SE:11.0.18, Oracle Java SE:17.0.6, Oracle Java SE:20, Oracle GraalVM Enterprise Edition:20.3.8, Oracle GraalVM Enterprise Edition:21.3.4, Oracle GraalVM Enterprise Edition:22.3.0"
